1 _ 1,,,,,,,,,,
時間,試験力,ストローク,変位計1,変位計2,応力,ストローク(ひずみ),変位,変位(ひずみ),変位計1(ひずみ),変位計2(ひずみ)
sec,N,mm,mm,mm,N/mm2,%,mm,%,%,%
7.79,285.788,0.0649,0.008637712,0.003699384,57.1576,0.0649,0.008637712,0.01727542,0.01727542,0.007398768
7.8,286.1685,0.06498333,0.008646565,0.00370408,57.2337,0.06498333,0.008646565,0.01729313,0.01729313,0.00740816
7.81,286.5425,0.06506667,0.008655508,0.00370892,57.3085,0.06506667,0.008655508,0.01731102,0.01731102,0.00741784
7.82,286.91,0.06515,0.008664644,0.00371408,57.382,0.06515,0.008664644,0.01732929,0.01732929,0.00742816
7.83,287.2745,0.06523333,0.008673985,0.003719608,57.4549,0.06523333,0.008673985,0.01734797,0.01734797,0.007439216
7.84,287.639,0.06531667,0.008683613,0.003725388,57.52779,0.06531667,0.008683613,0.01736723,0.01736723,0.007450776
7.85,288.0035,0.0654,0.008693553,0.003731212,57.6007,0.0654,0.008693553,0.01738711,0.01738711,0.007462424
7.86,288.3675,0.06548333,0.008703748,0.003736952,57.6735,0.06548333,0.008703748,0.0174075,0.0174075,0.007473904
7.87,288.73,0.06556667,0.008713989,0.003742456,57.74599,0.06556667,0.008713989,0.01742798,0.01742798,0.007484912
7.88,289.092,0.06565,0.008724156,0.00374768,57.8184,0.06565,0.008724156,0.01744831,0.01744831,0.00749536
7.89,289.458,0.06573334,0.008734148,0.003752712,57.8916,0.06573334,0.008734148,0.0174683,0.0174683,0.007505424
7.9,289.83,0.06581667,0.008744056,0.003757792,57.966,0.06581667,0.008744056,0.01748811,0.01748811,0.007515584
7.91,290.2075,0.0659,0.00875396,0.003763112,58.0415,0.0659,0.00875396,0.01750792,0.01750792,0.007526224
7.92,290.5885,0.06598333,0.00876394,0.003768796,58.1177,0.06598333,0.00876394,0.01752788,0.01752788,0.007537592
7.93,290.9715,0.06606667,0.008774052,0.003774784,58.1943,0.06606667,0.008774052,0.0175481,0.0175481,0.007549568
7.94,291.353,0.06615,0.008784392,0.003780988,58.2706,0.06615,0.008784392,0.01756878,0.01756878,0.007561976
7.95,291.7335,0.06623334,0.008794912,0.00378734,58.3467,0.06623334,0.008794912,0.01758982,0.01758982,0.00757468
7.96,292.112,0.06631666,0.008805584,0.003793764,58.4224,0.06631666,0.008805584,0.01761117,0.01761117,0.007587528
7.97,292.49,0.0664,0.008816265,0.003800056,58.498,0.0664,0.008816265,0.01763253,0.01763253,0.007600112
7.98,292.867,0.06648333,0.008826908,0.00380616,58.5734,0.06648333,0.008826908,0.01765382,0.01765382,0.00761232
7.99,293.239,0.06656667,0.008837461,0.003812028,58.6478,0.06656667,0.008837461,0.01767492,0.01767492,0.007624056
8,293.605,0.06665,0.008847912,0.003817664,58.721,0.06665,0.008847912,0.01769582,0.01769582,0.007635328
8.01,293.968,0.06673333,0.008858312,0.003823008,58.7936,0.06673333,0.008858312,0.01771662,0.01771662,0.007646016
8.02,294.3275,0.06681667,0.008868736,0.003828056,58.8655,0.06681667,0.008868736,0.01773747,0.01773747,0.007656112
8.03,294.6845,0.0669,0.00887912,0.00383294,58.9369,0.0669,0.00887912,0.01775824,0.01775824,0.00766588
8.04,295.0405,0.06698333,0.008889512,0.003837872,59.0081,0.06698333,0.008889512,0.01777902,0.01777902,0.007675744
8.05,295.3985,0.06706667,0.008899912,0.003842972,59.0797,0.06706667,0.008899912,0.01779982,0.01779982,0.007685944
8.06,295.7625,0.06715,0.008910377,0.003848276,59.1525,0.06715,0.008910377,0.01782075,0.01782075,0.007696552
8.07,296.134,0.06723333,0.00892078,0.003853772,59.2268,0.06723333,0.00892078,0.01784156,0.01784156,0.007707544
8.08,296.513,0.06731667,0.008931156,0.003859576,59.3026,0.06731667,0.008931156,0.01786231,0.01786231,0.007719152
8.09,296.8965,0.0674,0.008941576,0.003865716,59.3793,0.0674,0.008941576,0.01788315,0.01788315,0.007731432
8.1,297.279,0.06748334,0.008952124,0.003872056,59.4558,0.06748334,0.008952124,0.01790425,0.01790425,0.007744112
8.11,297.6585,0.06756667,0.008962796,0.003878484,59.5317,0.06756667,0.008962796,0.01792559,0.01792559,0.007756968
8.12,298.0315,0.06765,0.008973484,0.003884916,59.6063,0.06765,0.008973484,0.01794697,0.01794697,0.007769832
8.13,298.3965,0.06773333,0.008984108,0.00389126,59.6793,0.06773333,0.008984108,0.01796822,0.01796822,0.00778252
8.14,298.7555,0.06781667,0.008994764,0.003897556,59.7511,0.06781667,0.008994764,0.01798953,0.01798953,0.007795112
8.15,299.112,0.0679,0.009005372,0.00390384,59.8224,0.0679,0.009005372,0.01801074,0.01801074,0.00780768
8.16,299.469,0.06798334,0.00901594,0.003910152,59.8938,0.06798334,0.00901594,0.01803188,0.01803188,0.007820304
8.17,299.827,0.06806666,0.0090263,0.003916484,59.9654,0.06806666,0.0090263,0.0180526,0.0180526,0.007832968
8.18,300.1875,0.06815,0.009036264,0.003922832,60.0375,0.06815,0.009036264,0.01807253,0.01807253,0.007845664
8.19,300.549,0.06823333,0.009045816,0.003929136,60.1098,0.06823333,0.009045816,0.01809163,0.01809163,0.007858272
8.2,300.9105,0.06831667,0.009055153,0.00393538,60.1821,0.06831667,0.009055153,0.01811031,0.01811031,0.00787076
8.21,301.272,0.0684,0.009064361,0.003941588,60.2544,0.0684,0.009064361,0.01812872,0.01812872,0.007883176
8.22,301.6375,0.06848334,0.009073496,0.003947836,60.3275,0.06848334,0.009073496,0.01814699,0.01814699,0.007895672
8.23,302.0065,0.06856667,0.009082545,0.003954176,60.4013,0.06856667,0.009082545,0.01816509,0.01816509,0.007908352
8.24,302.3785,0.06865,0.0090916,0.003960664,60.4757,0.06865,0.0090916,0.0181832,0.0181832,0.007921328
8.25,302.7505,0.06873333,0.009100844,0.0039673,60.5501,0.06873333,0.009100844,0.01820169,0.01820169,0.0079346
8.26,303.12,0.06881667,0.009110416,0.003974088,60.624,0.06881667,0.009110416,0.01822083,0.01822083,0.007948176
8.27,303.4825,0.0689,0.009120372,0.003980924,60.6965,0.0689,0.009120372,0.01824074,0.01824074,0.007961848
8.28,303.837,0.06898333,0.009130772,0.003987828,60.7674,0.06898333,0.009130772,0.01826154,0.01826154,0.007975657
8.29,304.183,0.06906667,0.009141484,0.00399478,60.8366,0.06906667,0.009141484,0.01828297,0.01828297,0.00798956
8.3,304.5255,0.06915,0.009152329,0.004001676,60.9051,0.06915,0.009152329,0.01830466,0.01830466,0.008003352
8.31,304.8685,0.06923334,0.009163097,0.004008308,60.9737,0.06923334,0.009163097,0.01832619,0.01832619,0.008016616
8.32,305.2155,0.06931667,0.00917376,0.004014524,61.0431,0.06931667,0.00917376,0.01834752,0.01834752,0.008029048
8.33,305.5675,0.0694,0.0091843,0.004020204,61.1135,0.0694,0.0091843,0.0183686,0.0183686,0.008040408
8.34,305.925,0.06948333,0.009194704,0.004025312,61.18501,0.06948333,0.009194704,0.01838941,0.01838941,0.008050624
8.35,306.289,0.06956667,0.00920502,0.004029928,61.2578,0.06956667,0.00920502,0.01841004,0.01841004,0.008059856
8.36,306.662,0.06965,0.009215396,0.004034216,61.3324,0.06965,0.009215396,0.01843079,0.01843079,0.008068432
8.37,307.041,0.06973334,0.009225852,0.004038276,61.4082,0.06973334,0.009225852,0.0184517,0.0184517,0.008076552
8.38,307.422,0.06981666,0.009236432,0.00404232,61.4844,0.06981666,0.009236432,0.01847286,0.01847286,0.00808464
8.39,307.799,0.0699,0.00924714,0.004046524,61.5598,0.0699,0.00924714,0.01849428,0.01849428,0.008093048
8.4,308.1715,0.06998333,0.009257964,0.004050984,61.6343,0.06998333,0.009257964,0.01851593,0.01851593,0.008101968
8.41,308.5395,0.07006667,0.009268804,0.004055696,61.7079,0.07006667,0.009268804,0.01853761,0.01853761,0.008111392
8.42,308.9045,0.07015,0.00927972,0.004060648,61.7809,0.07015,0.00927972,0.01855944,0.01855944,0.008121296
8.43,309.267,0.07023334,0.00929056,0.004065816,61.8534,0.07023334,0.00929056,0.01858112,0.01858112,0.008131633
8.44,309.6315,0.07031666,0.009301164,0.004071316,61.9263,0.07031666,0.009301164,0.01860233,0.01860233,0.008142632
8.45,310.002,0.0704,0.00931136,0.004077048,62.0004,0.0704,0.00931136,0.01862272,0.01862272,0.008154096
8.46,310.379,0.07048333,0.009321216,0.004082896,62.0758,0.07048333,0.009321216,0.01864243,0.01864243,0.008165793
8.47,310.7615,0.07056667,0.0093309,0.004088868,62.1523,0.07056667,0.0093309,0.0186618,0.0186618,0.008177736
8.48,311.1505,0.07065,0.009340456,0.004095,62.23009,0.07065,0.009340456,0.01868091,0.01868091,0.00819
8.49,311.5425,0.07073333,0.009349812,0.004101336,62.3085,0.07073333,0.009349812,0.01869962,0.01869962,0.008202672
8.5,311.935,0.07081667,0.009359028,0.004108008,62.387,0.07081667,0.009359028,0.01871806,0.01871806,0.008216016
8.51,312.327,0.0709,0.009368192,0.004114964,62.4654,0.0709,0.009368192,0.01873638,0.01873638,0.008229928
8.52,312.719,0.07098334,0.009377436,0.004122148,62.5438,0.07098334,0.009377436,0.01875487,0.01875487,0.008244297
8.53,313.1065,0.07106667,0.009386812,0.004129408,62.6213,0.07106667,0.009386812,0.01877362,0.01877362,0.008258816
8.54,313.486,0.07115,0.009396412,0.004136656,62.6972,0.07115,0.009396412,0.01879282,0.01879282,0.008273312
8.55,313.8555,0.07123333,0.009406236,0.004143884,62.7711,0.07123333,0.009406236,0.01881247,0.01881247,0.008287768
8.56,314.2145,0.07131667,0.009416284,0.004151084,62.8429,0.07131667,0.009416284,0.01883257,0.01883257,0.008302168
8.57,314.567,0.0714,0.009426489,0.004158172,62.9134,0.0714,0.009426489,0.01885298,0.01885298,0.008316345
8.58,314.9155,0.07148334,0.009436884,0.004165064,62.9831,0.07148334,0.009436884,0.01887377,0.01887377,0.008330128
8.59,315.2615,0.07156667,0.009447508,0.004171692,63.0523,0.07156667,0.009447508,0.01889502,0.01889502,0.008343384
8.6,315.606,0.07165,0.009458308,0.004178124,63.1212,0.07165,0.009458308,0.01891662,0.01891662,0.008356248
8.61,315.953,0.07173333,0.009469148,0.004184332,63.19059,0.07173333,0.009469148,0.0189383,0.0189383,0.008368664
8.62,316.3075,0.07181667,0.009479952,0.004190272,63.2615,0.07181667,0.009479952,0.0189599,0.0189599,0.008380544
8.63,316.671,0.0719,0.0094906,0.004195972,63.33421,0.0719,0.0094906,0.0189812,0.0189812,0.008391944
8.64,317.0415,0.07198334,0.009501116,0.004201604,63.40829,0.07198334,0.009501116,0.01900223,0.01900223,0.008403208
8.65,317.4165,0.07206666,0.009511516,0.004207292,63.4833,0.07206666,0.009511516,0.01902303,0.01902303,0.008414584
8.66,317.794,0.07215,0.009521836,0.004213168,63.5588,0.07215,0.009521836,0.01904367,0.01904367,0.008426337
8.67,318.17,0.07223333,0.009532064,0.004219128,63.634,0.07223333,0.009532064,0.01906413,0.01906413,0.008438257
8.68,318.545,0.07231667,0.009542252,0.004225032,63.709,0.07231667,0.009542252,0.0190845,0.0190845,0.008450064
8.69,318.9225,0.0724,0.009552372,0.004230824,63.7845,0.0724,0.009552372,0.01910474,0.01910474,0.008461648
8.7,319.302,0.07248333,0.0095624,0.004236564,63.8604,0.07248333,0.0095624,0.0191248,0.0191248,0.008473128
8.71,319.6815,0.07256667,0.00957226,0.004242236,63.9363,0.07256667,0.00957226,0.01914452,0.01914452,0.008484473
8.72,320.0575,0.07265,0.009581964,0.004247824,64.01151,0.07265,0.009581964,0.01916393,0.01916393,0.008495648
8.73,320.432,0.07273334,0.00959152,0.004253212,64.0864,0.07273334,0.00959152,0.01918304,0.01918304,0.008506424
8.74,320.8055,0.07281667,0.009601,0.004258396,64.16109,0.07281667,0.009601,0.019202,0.019202,0.008516792
8.75,321.174,0.0729,0.009610276,0.004263476,64.23479,0.0729,0.009610276,0.01922055,0.01922055,0.008526952
8.76,321.536,0.07298333,0.009619324,0.004268472,64.30721,0.07298333,0.009619324,0.01923865,0.01923865,0.008536944
8.77,321.89,0.07306667,0.009628188,0.0042733,64.378,0.07306667,0.009628188,0.01925638,0.01925638,0.0085466
8.78,322.24,0.07315,0.009637068,0.004277968,64.448,0.07315,0.009637068,0.01927414,0.01927414,0.008555936
8.79,322.589,0.07323334,0.009646116,0.004282584,64.51781,0.07323334,0.009646116,0.01929223,0.01929223,0.008565168
8.8,322.9375,0.07331667,0.00965552,0.004287308,64.5875,0.07331667,0.00965552,0.01931104,0.01931104,0.008574616
8.81,323.2875,0.0734,0.009665312,0.004292132,64.65749,0.0734,0.009665312,0.01933062,0.01933062,0.008584264
8.82,323.6395,0.07348333,0.009675536,0.004297108,64.72791,0.07348333,0.009675536,0.01935107,0.01935107,0.008594216
8.83,323.9965,0.07356667,0.009686092,0.004302356,64.7993,0.07356667,0.009686092,0.01937218,0.01937218,0.008604712
8.84,324.36,0.07365,0.00969692,0.004308008,64.872,0.07365,0.00969692,0.01939384,0.01939384,0.008616016
8.85,324.729,0.07373334,0.009707957,0.004313972,64.9458,0.07373334,0.009707957,0.01941591,0.01941591,0.008627944
8.86,325.102,0.07381666,0.009719213,0.00432018,65.0204,0.07381666,0.009719213,0.01943843,0.01943843,0.00864036
8.87,325.477,0.0739,0.009730564,0.0043266,65.0954,0.0739,0.009730564,0.01946113,0.01946113,0.0086532
8.88,325.8485,0.07398333,0.009741908,0.00433312,65.16969,0.07398333,0.009741908,0.01948382,0.01948382,0.00866624
8.89,326.2145,0.07406667,0.00975308,0.00433958,65.2429,0.07406667,0.00975308,0.01950616,0.01950616,0.00867916
8.9,326.5745,0.07415,0.009764024,0.004345896,65.3149,0.07415,0.009764024,0.01952805,0.01952805,0.008691792
8.91,326.9325,0.07423333,0.009774704,0.00435202,65.3865,0.07423333,0.009774704,0.01954941,0.01954941,0.00870404
8.92,327.291,0.07431667,0.00978516,0.004357944,65.45821,0.07431667,0.00978516,0.01957032,0.01957032,0.008715888
8.93,327.65,0.0744,0.009795404,0.0043636,65.53001,0.0744,0.009795404,0.01959081,0.01959081,0.0087272
8.94,328.0135,0.07448334,0.009805492,0.004368996,65.60271,0.07448334,0.009805492,0.01961098,0.01961098,0.008737992
8.95,328.3815,0.07456667,0.009815441,0.004374252,65.6763,0.07456667,0.009815441,0.01963088,0.01963088,0.008748504
8.96,328.752,0.07465,0.009825353,0.004379572,65.7504,0.07465,0.009825353,0.01965071,0.01965071,0.008759144
8.97,329.1225,0.07473333,0.0098353,0.004385064,65.82451,0.07473333,0.0098353,0.0196706,0.0196706,0.008770128
8.98,329.489,0.07481667,0.009845372,0.004390828,65.8978,0.07481667,0.009845372,0.01969074,0.01969074,0.008781656
8.99,329.8495,0.0749,0.009855556,0.004396816,65.9699,0.0749,0.009855556,0.01971111,0.01971111,0.008793632
9,330.206,0.07498334,0.0098658,0.004402868,66.0412,0.07498334,0.0098658,0.0197316,0.0197316,0.008805736
9.01,330.5645,0.07506667,0.0098759,0.004409008,66.1129,0.07506667,0.0098759,0.0197518,0.0197518,0.008818016
9.02,330.9285,0.07515,0.009885821,0.00441536,66.1857,0.07515,0.009885821,0.01977164,0.01977164,0.008830721
9.03,331.3015,0.07523333,0.00989556,0.004421936,66.2603,0.07523333,0.00989556,0.01979112,0.01979112,0.008843872
9.04,331.6815,0.07531667,0.0099051,0.004428776,66.3363,0.07531667,0.0099051,0.0198102,0.0198102,0.008857552
9.05,332.067,0.0754,0.009914353,0.004435912,66.41341,0.0754,0.009914353,0.01982871,0.01982871,0.008871824
9.06,332.456,0.07548334,0.009923332,0.004443376,66.4912,0.07548334,0.009923332,0.01984666,0.01984666,0.008886752
9.07,332.842,0.07556666,0.00993208,0.00445108,66.5684,0.07556666,0.00993208,0.01986416,0.01986416,0.00890216
9.08,333.219,0.07565,0.009940804,0.004458856,66.6438,0.07565,0.009940804,0.01988161,0.01988161,0.008917712
9.09,333.586,0.07573333,0.009949665,0.004466552,66.7172,0.07573333,0.009949665,0.01989933,0.01989933,0.008933105
9.1,333.9475,0.07581667,0.009958752,0.004474192,66.78951,0.07581667,0.009958752,0.0199175,0.0199175,0.008948384
9.11,334.3065,0.0759,0.009968132,0.004481692,66.86131,0.0759,0.009968132,0.01993626,0.01993626,0.008963384
9.12,334.6615,0.07598333,0.009977845,0.004488988,66.9323,0.07598333,0.009977845,0.01995569,0.01995569,0.008977976
9.13,335.012,0.07606667,0.009987757,0.00449604,67.0024,0.07606667,0.009987757,0.01997551,0.01997551,0.008992081
9.14,335.359,0.07615,0.009997861,0.00450282,67.0718,0.07615,0.009997861,0.01999572,0.01999572,0.00900564
9.15,335.706,0.07623333,0.01000804,0.004509276,67.1412,0.07623333,0.01000804,0.02001608,0.02001608,0.009018552
9.16,336.056,0.07631667,0.01001817,0.00451556,67.2112,0.07631667,0.01001817,0.02003634,0.02003634,0.00903112
9.17,336.409,0.0764,0.01002818,0.0045217,67.2818,0.0764,0.01002818,0.02005637,0.02005637,0.0090434
9.18,336.7655,0.07648333,0.01003806,0.00452778,67.3531,0.07648333,0.01003806,0.02007611,0.02007611,0.00905556
9.19,337.1255,0.07656667,0.01004778,0.004533776,67.4251,0.07656667,0.01004778,0.02009555,0.02009555,0.009067552
9.2,337.4925,0.07665,0.01005738,0.004539716,67.4985,0.07665,0.01005738,0.02011475,0.02011475,0.009079432
9.21,337.8655,0.07673334,0.01006689,0.004545756,67.5731,0.07673334,0.01006689,0.02013378,0.02013378,0.009091512
9.22,338.2415,0.07681667,0.01007648,0.004551976,67.6483,0.07681667,0.01007648,0.02015297,0.02015297,0.009103952
9.23,338.617,0.0769,0.01008628,0.00455828,67.7234,0.0769,0.01008628,0.02017255,0.02017255,0.00911656
9.24,338.991,0.07698333,0.01009628,0.004564604,67.7982,0.07698333,0.01009628,0.02019257,0.02019257,0.009129209
9.25,339.3655,0.07706667,0.01010646,0.004570876,67.8731,0.07706667,0.01010646,0.02021291,0.02021291,0.009141752
9.26,339.7395,0.07715,0.01011674,0.004577056,67.9479,0.07715,0.01011674,0.02023347,0.02023347,0.009154112
9.27,340.1155,0.07723334,0.010127,0.004583108,68.02309,0.07723334,0.010127,0.020254,0.020254,0.009166216
9.28,340.495,0.07731666,0.01013725,0.00458894,68.099,0.07731666,0.01013725,0.0202745,0.0202745,0.00917788
9.29,340.879,0.0774,0.01014733,0.004594544,68.1758,0.0774,0.01014733,0.02029466,0.02029466,0.009189088
9.3,341.2635,0.07748333,0.01015721,0.00460012,68.2527,0.07748333,0.01015721,0.02031442,0.02031442,0.00920024
9.31,341.644,0.07756667,0.01016691,0.004605804,68.3288,0.07756667,0.01016691,0.02033382,0.02033382,0.009211608
9.32,342.0185,0.07765,0.01017647,0.004611592,68.4037,0.07765,0.01017647,0.02035294,0.02035294,0.009223185
9.33,342.386,0.07773334,0.01018586,0.004617408,68.4772,0.07773334,0.01018586,0.02037172,0.02037172,0.009234816
9.34,342.7445,0.07781667,0.01019516,0.004623196,68.5489,0.07781667,0.01019516,0.02039033,0.02039033,0.009246392
9.35,343.0945,0.0779,0.01020449,0.004629072,68.6189,0.0779,0.01020449,0.02040898,0.02040898,0.009258145
9.36,343.438,0.07798333,0.01021396,0.00463516,68.6876,0.07798333,0.01021396,0.02042792,0.02042792,0.00927032
9.37,343.7835,0.07806667,0.01022365,0.00464138,68.7567,0.07806667,0.01022365,0.0204473,0.0204473,0.00928276
9.38,344.136,0.07815,0.01023359,0.004647592,68.82719,0.07815,0.01023359,0.02046718,0.02046718,0.009295184
9.39,344.4975,0.07823333,0.01024372,0.004653608,68.8995,0.07823333,0.01024372,0.02048744,0.02048744,0.009307216
9.4,344.868,0.07831667,0.01025399,0.004659452,68.9736,0.07831667,0.01025399,0.02050798,0.02050798,0.009318904
9.41,345.2455,0.0784,0.01026426,0.004665256,69.0491,0.0784,0.01026426,0.02052851,0.02052851,0.009330512
9.42,345.629,0.07848334,0.01027441,0.004671108,69.1258,0.07848334,0.01027441,0.02054882,0.02054882,0.009342216
9.43,346.017,0.07856667,0.0102844,0.004676916,69.2034,0.07856667,0.0102844,0.02056881,0.02056881,0.009353832
9.44,346.408,0.07865,0.01029425,0.004682756,69.2816,0.07865,0.01029425,0.0205885,0.0205885,0.009365512
9.45,346.801,0.07873333,0.01030398,0.004688724,69.36021,0.07873333,0.01030398,0.02060796,0.02060796,0.009377448
9.46,347.1945,0.07881667,0.01031373,0.00469488,69.4389,0.07881667,0.01031373,0.02062746,0.02062746,0.00938976
9.47,347.587,0.0789,0.01032358,0.004701248,69.5174,0.0789,0.01032358,0.02064715,0.02064715,0.009402496
9.48,347.9755,0.07898334,0.01033351,0.004707952,69.5951,0.07898334,0.01033351,0.02066702,0.02066702,0.009415904
9.49,348.3575,0.07906666,0.0103434,0.004714952,69.6715,0.07906666,0.0103434,0.0206868,0.0206868,0.009429904
9.5,348.7325,0.07915,0.01035323,0.004722112,69.74651,0.07915,0.01035323,0.02070646,0.02070646,0.009444224
9.51,349.0985,0.07923333,0.01036296,0.004729244,69.8197,0.07923333,0.01036296,0.02072592,0.02072592,0.009458488
9.52,349.459,0.07931667,0.0103727,0.004736276,69.8918,0.07931667,0.0103727,0.02074539,0.02074539,0.009472552
9.53,349.817,0.0794,0.01038242,0.004743148,69.9634,0.0794,0.01038242,0.02076483,0.02076483,0.009486296
9.54,350.176,0.07948334,0.01039212,0.004749876,70.0352,0.07948334,0.01039212,0.02078424,0.02078424,0.009499752
9.55,350.5375,0.07956666,0.01040187,0.004756428,70.1075,0.07956666,0.01040187,0.02080374,0.02080374,0.009512857
9.56,350.901,0.07965,0.01041176,0.0047629,70.1802,0.07965,0.01041176,0.02082352,0.02082352,0.0095258
9.57,351.2655,0.07973333,0.01042168,0.004769332,70.2531,0.07973333,0.01042168,0.02084337,0.02084337,0.009538664
9.58,351.6275,0.07981667,0.01043155,0.004775712,70.3255,0.07981667,0.01043155,0.0208631,0.0208631,0.009551425
9.59,351.984,0.0799,0.01044128,0.004782008,70.3968,0.0799,0.01044128,0.02088256,0.02088256,0.009564016
9.6,352.3335,0.07998333,0.01045096,0.004788192,70.4667,0.07998333,0.01045096,0.02090191,0.02090191,0.009576384
9.61,352.674,0.08006667,0.01046058,0.004794196,70.53481,0.08006667,0.01046058,0.02092116,0.02092116,0.009588392
9.62,353.0055,0.08015,0.0104703,0.004799996,70.6011,0.08015,0.0104703,0.0209406,0.0209406,0.009599992
